age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,admin.,married,high.school,no,no,yes,cellular,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
43,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
38,services,married,basic.4y,no,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
31,technician,married,professional.course,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0
37,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
30,technician,married,university.degree,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
29,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
31,services,married,professional.course,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
35,technician,divorced,professional.course,no,no,no,cellular,jun,wed,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0
53,admin.,married,professional.course,no,yes,yes,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
41,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
52,self-employed,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
31,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
31,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
38,technician,married,professional.course,no,yes,no,cellular,mar,fri,2,10,1,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,1
51,admin.,married,basic.4y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
47,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
66,retired,married,professional.course,no,no,yes,cellular,mar,tue,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,1
36,technician,married,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
46,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
50,technician,married,professional.course,no,yes,yes,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
32,services,married,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
34,technician,divorced,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
30,management,married,university.degree,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
56,retired,married,basic.4y,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
46,services,married,professional.course,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,technician,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
45,services,married,high.school,no,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
55,retired,married,high.school,no,yes,no,cellular,jun,fri,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,0
30,admin.,married,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
82,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8809999999999999,4991.6,1
39,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33,blue-collar,single,basic.4y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
39,admin.,single,basic.9y,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
37,blue-collar,married,basic.4y,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
39,admin.,married,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
27,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
38,technician,married,professional.course,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,0
54,technician,single,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
37,admin.,married,university.degree,no,no,yes,cellular,dec,mon,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,1
28,self-employed,single,basic.9y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
53,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
31,admin.,single,high.school,no,no,no,telephone,may,thu,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
42,services,married,high.school,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
37,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37,self-employed,divorced,university.degree,no,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
24,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
38,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
35,technician,single,high.school,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
26,admin.,single,university.degree,no,no,no,telephone,aug,mon,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,1
52,retired,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
42,admin.,divorced,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
46,unemployed,divorced,basic.9y,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
40,technician,married,professional.course,no,no,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
58,admin.,married,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
52,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,admin.,divorced,university.degree,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
44,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
53,services,married,high.school,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
30,management,single,university.degree,no,no,no,telephone,jun,thu,7,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
43,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
43,management,married,basic.9y,no,yes,no,cellular,aug,fri,1,6,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0
57,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1
32,technician,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
41,blue-collar,single,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
46,technician,divorced,university.degree,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
33,services,single,high.school,no,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
49,management,divorced,university.degree,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
52,management,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,1
32,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
45,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
45,blue-collar,divorced,basic.4y,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
37,technician,married,professional.course,no,yes,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
39,services,married,basic.9y,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
41,management,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
55,admin.,married,high.school,no,no,no,telephone,oct,mon,2,10,3,success,-1.1,94.601,-49.5,0.977,4963.6,0
38,admin.,married,university.degree,no,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
49,housemaid,married,professional.course,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
51,technician,married,professional.course,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
42,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
32,services,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
33,technician,divorced,professional.course,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
37,admin.,single,university.degree,no,yes,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
57,technician,married,high.school,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
40,blue-collar,single,basic.6y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
36,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
33,unemployed,divorced,professional.course,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
53,management,married,university.degree,no,yes,yes,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,management,married,professional.course,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
48,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,1
38,self-employed,married,university.degree,no,no,no,telephone,jun,mon,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
22,student,single,high.school,no,no,no,cellular,aug,thu,2,3,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
50,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
58,retired,married,professional.course,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
53,self-employed,divorced,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
41,admin.,married,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
80,retired,divorced,basic.4y,no,no,yes,cellular,dec,fri,5,999,1,failure,-3.0,92.713,-33.0,0.718,5023.5,0
50,management,married,university.degree,no,yes,no,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,services,single,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
29,technician,single,university.degree,no,no,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
45,self-employed,single,basic.9y,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
35,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
46,admin.,single,high.school,no,no,no,cellular,aug,thu,2,9,4,failure,-1.7,94.027,-38.3,0.904,4991.6,0
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,2,1,1,success,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
58,admin.,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
49,admin.,married,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
45,housemaid,single,basic.9y,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
42,management,married,high.school,no,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,student,single,professional.course,no,no,no,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,0
37,services,divorced,high.school,no,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
46,admin.,married,high.school,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
57,retired,married,basic.4y,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
56,technician,married,basic.4y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
42,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
53,entrepreneur,married,basic.4y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
45,technician,married,basic.9y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
30,technician,single,university.degree,no,no,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
45,technician,married,professional.course,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
25,admin.,single,high.school,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
28,technician,single,university.degree,no,yes,no,cellular,mar,mon,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,1
33,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
36,technician,married,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,services,single,high.school,no,no,no,cellular,sep,fri,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,1
24,admin.,single,university.degree,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
34,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
56,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
52,technician,married,university.degree,no,no,no,cellular,may,thu,1,3,4,success,-1.8,93.876,-40.0,0.677,5008.7,1
29,admin.,married,high.school,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
54,technician,married,professional.course,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
60,retired,married,high.school,no,no,no,cellular,may,thu,3,6,1,success,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
51,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
31,services,single,basic.9y,no,yes,no,cellular,may,fri,1,999,3,failure,-1.8,93.876,-40.0,0.695,5008.7,0
54,retired,divorced,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
31,admin.,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
44,services,married,basic.9y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
63,retired,married,professional.course,no,no,no,cellular,dec,mon,4,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,0
28,technician,married,university.degree,no,yes,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
56,management,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,services,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33,management,married,university.degree,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
25,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
54,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
32,housemaid,married,basic.6y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
54,housemaid,married,professional.course,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,technician,married,professional.course,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
46,admin.,married,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
54,management,married,university.degree,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
40,technician,married,basic.9y,no,no,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
28,technician,married,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
27,student,single,high.school,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
45,admin.,married,professional.course,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
45,management,married,basic.9y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
27,self-employed,married,university.degree,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
64,retired,married,university.degree,no,no,no,cellular,aug,fri,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1
45,management,married,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
26,blue-collar,single,high.school,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
54,services,married,high.school,no,yes,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
