age,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
33,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
68,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5
41,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
32,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
29,cellular,may,tue,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
36,cellular,may,tue,1,999,0,nonexistent,-1.8,93.876,-40.0,0.6970000000000001,5008.7
57,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
40,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
33,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
56,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
48,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
38,telephone,jun,mon,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
22,cellular,aug,thu,2,3,1,success,-2.9,92.20100000000001,-31.4,0.873,5076.2
58,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
56,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
53,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
41,cellular,may,fri,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
50,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
33,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
45,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
22,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
35,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
46,cellular,aug,thu,2,9,4,failure,-1.7,94.027,-38.3,0.904,4991.6
33,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
51,cellular,nov,tue,2,1,1,success,-0.1,93.2,-42.0,4.1530000000000005,5195.8
58,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
49,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
45,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,cellular,jul,tue,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
31,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
45,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
24,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5
27,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
48,cellular,jul,wed,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
46,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8
57,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
56,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,cellular,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
53,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
54,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
45,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
45,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
25,cellular,jul,thu,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
54,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
43,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
28,cellular,mar,mon,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1
33,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
48,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
36,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38,cellular,sep,fri,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6
24,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
34,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
54,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
43,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
60,cellular,may,thu,3,6,1,success,-1.8,93.876,-40.0,0.6990000000000001,5008.7
51,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
34,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
32,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
31,cellular,may,fri,1,999,3,failure,-1.8,93.876,-40.0,0.695,5008.7
54,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
31,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
35,cellular,may,fri,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
44,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
63,cellular,dec,mon,4,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5
28,cellular,may,thu,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
44,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
54,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
32,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
54,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
32,cellular,may,fri,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
46,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
30,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
54,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
48,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
28,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
40,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
28,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
41,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
45,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
47,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
57,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
27,telephone,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
29,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
45,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
26,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
54,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
29,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
39,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
46,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
59,cellular,aug,wed,2,2,1,success,-2.9,92.20100000000001,-31.4,0.884,5076.2
33,cellular,jul,wed,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
51,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
46,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
35,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,cellular,dec,mon,4,999,1,failure,-3.0,92.713,-33.0,0.706,5023.5
35,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
32,cellular,may,mon,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
34,telephone,sep,mon,5,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
47,cellular,may,mon,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
60,cellular,sep,wed,2,999,2,failure,-3.4,92.37899999999999,-29.8,0.768,5017.5
43,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
58,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
31,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
38,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
35,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
31,cellular,jul,wed,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
53,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
45,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
58,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
46,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
28,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.64,5099.1
38,telephone,may,mon,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
32,cellular,may,wed,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
27,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
40,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
31,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6
45,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
53,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2
26,telephone,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
48,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
34,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
35,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
53,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
44,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
53,cellular,aug,tue,2,3,1,success,-2.9,92.20100000000001,-31.4,0.838,5076.2
37,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
29,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
33,cellular,mar,tue,2,999,1,failure,-1.8,92.84299999999999,-50.0,1.614,5099.1
28,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5
26,cellular,jul,wed,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
46,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
43,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
50,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
42,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
28,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
25,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
43,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
36,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
34,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
56,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
28,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
38,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
33,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
33,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
29,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
53,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
28,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
38,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
55,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
33,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
33,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
48,cellular,may,wed,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
57,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
46,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
52,cellular,nov,fri,1,3,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5
32,cellular,aug,wed,1,4,2,success,-2.9,92.20100000000001,-31.4,0.884,5076.2
41,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
38,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
33,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
27,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
43,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
36,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
54,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
48,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
54,telephone,jun,mon,17,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
31,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50,cellular,may,mon,6,3,1,success,-1.8,92.89299999999999,-46.2,1.354,5099.1
40,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
30,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
52,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
37,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
43,cellular,may,fri,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
31,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,cellular,jul,mon,3,999,0,nonexistent,-2.9,92.469,-33.6,0.996,5076.2
34,telephone,jun,fri,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
38,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
42,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
33,cellular,jul,thu,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
50,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
34,cellular,may,tue,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
26,telephone,nov,fri,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5
34,telephone,jul,mon,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
27,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
50,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
31,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
29,telephone,jul,wed,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
41,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
45,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
38,telephone,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
52,telephone,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
37,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
33,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
57,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
33,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
49,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,cellular,may,thu,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
55,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
42,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2
29,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
51,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
44,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
66,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1
39,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
25,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.851,5076.2
58,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2
48,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
30,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
27,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
45,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
29,telephone,dec,thu,1,999,0,nonexistent,-3.0,92.713,-33.0,0.7140000000000001,5023.5
26,cellular,aug,tue,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2
54,cellular,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.721,5023.5
49,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1
52,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
26,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
54,cellular,nov,wed,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
58,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
28,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
35,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
40,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
32,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
24,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
39,cellular,sep,thu,3,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6
43,cellular,may,mon,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
41,cellular,may,mon,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
30,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
32,telephone,dec,wed,5,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
43,cellular,aug,tue,3,13,1,success,-2.9,92.20100000000001,-31.4,0.838,5076.2
34,telephone,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
52,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
35,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
30,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
47,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
44,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
43,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
39,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
42,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
55,cellular,may,tue,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
38,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
39,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
27,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
27,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
35,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
33,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
54,cellular,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
39,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
44,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
50,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
33,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
44,cellular,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
26,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
35,telephone,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.8759999999999999,4963.6
31,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
56,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
49,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
74,cellular,aug,wed,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2
31,telephone,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
38,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
56,cellular,may,thu,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
35,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
46,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
30,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
32,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
34,cellular,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
38,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
49,telephone,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
27,cellular,jul,wed,2,999,1,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2
48,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
41,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
47,telephone,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
